Date,Ticker,Raw_Momentum,Sector,Mom_Winsorized,Z_Momentum,Momentum_Quintile,Forward_Return,EV/EBIT,ROIC,Realized_Vol,Z_LowVol,Defensive_Quintile,Value_Quintile,Quality_Quintile
2022-09-01,LYB,0.029559033848244765,Basic Materials,0.029559033848244765,-0.21434430767250065,3,0.015541736303553266,4.99875,15.11,0.279513104620476,0.7474218007643652,4,5,5
2022-09-01,LYV,0.03138374516130349,Communication Services,0.03138374516130349,1.277216106929611,5,0.04694896964546502,63.04986,-0.1418,0.3791730290443813,-0.09081217869454583,2,1,1
2022-09-01,MA,0.021611879732231998,Financial Services,0.021611879732231998,0.448061414873719,4,0.15418152146870368,27.23403,38.2179,0.22627081225762102,0.9005163265302898,5,2,5
2022-09-01,MAA,0.010098349306638665,Real Estate,0.010098349306638665,-0.01983655751922326,3,0.015347770833095131,40.49196,0.9445,0.23914583218020788,0.7498258939212505,4,1,2
2022-09-01,MAR,0.07442952128838809,Consumer Cyclical,0.07442952128838809,1.0848337504273085,5,0.14250036981395686,22.2094,14.0089,0.3285031413190218,0.4976101852230142,4,3,4
2022-09-01,MAS,0.01070581044488006,Industrials,0.01070581044488006,0.12540902855482924,3,-0.008995502639551067,10.53913,19.6028,0.34010344924203995,-0.43494918677500444,2,4,5
2022-09-01,MCD,0.11061030859086207,Consumer Cyclical,0.11061030859086207,1.2977916459193426,5,0.1816762262412981,22.69488,4.8296,0.16959038407403323,1.7685255705761078,5,2,3
2022-09-01,MCHP,-0.09322984773523868,Technology,-0.09322984773523868,-0.1727283507119432,3,0.0116335678481434,19.72818,7.2032,0.39619839818290625,-0.3473070742082241,2,3,3
2022-09-01,MCK,0.7221766841015222,Healthcare,0.4062210851395283,1.7350613413596063,5,0.14564397228485837,13.13959,14.3564,0.22924542841294404,0.8544261896997348,5,4,4
2022-09-01,MCO,-0.12080826052728233,Financial Services,-0.12080826052728233,-0.4540209165961312,2,0.08950665211822595,24.12518,12.3464,0.2877945682473819,0.07172540656088328,3,2,4
2022-09-01,MDLZ,0.12579194317918452,Consumer Defensive,0.12579194317918452,-0.06740225964319352,3,0.12875849156589814,19.22413,4.1346,0.1902424539647107,0.8309674453385298,4,3,2
2022-09-01,MDT,-0.2433358005969365,Healthcare,-0.2433358005969365,-1.0109141110343858,1,0.09025761276363564,21.00635,2.2969,0.21757804319850788,0.9905472602307848,5,3,2
2022-09-01,MET,0.04735411021304303,Financial Services,0.04735411021304303,0.6111114669734461,4,0.20450804914172704,26.98921,2.2089,0.2376242901257863,0.7475728136411383,4,2,2
2022-09-01,META,-0.5312177858777449,Communication Services,-0.3747722400076763,-1.0094304140424426,1,-0.31338433375079944,10.54434,22.9371,0.506376220894992,-1.2658117974926715,1,4,5
2022-09-01,MGM,-0.2412517749233557,Consumer Cyclical,-0.2412517749233557,-0.773247001808107,2,0.19694394384705105,51.67753,8.8187,0.40072731565036684,-0.22273805028752933,2,1,3
2022-09-01,MHK,-0.27576099127427756,Consumer Cyclical,-0.27576099127427756,-0.9763661331783937,1,0.03903934053386182,7.1223,8.4169,0.42054290080877926,-0.4203743948580533,2,5,3
2022-09-01,MKC,0.09069583779683943,Consumer Defensive,0.09069583779683943,-0.31242212750797305,2,0.10340938950309542,27.12536,3.0647,0.23930072510592704,0.012119125554870262,3,2,2
2022-09-01,MLM,0.035384509286355836,Basic Materials,0.035384509286355836,-0.18620945351964016,3,0.04312463900428143,25.52849,5.9672,0.2562168140403618,0.981489641848256,5,2,3
2022-09-01,MMC,0.09363153469538577,Financial Services,0.09363153469538577,0.9042304520789451,5,0.08171999777294636,18.83825,9.5323,0.2176454076989984,1.0167097686283124,5,3,4
2022-09-01,MMM,-0.16044296794979562,Industrials,-0.16044296794979562,-0.8362033187662139,2,0.13837096868644094,15.1928,2.3079,0.3326354329999672,-0.3399242007919914,2,4,2
2022-09-01,MNST,0.12146798033449091,Consumer Defensive,0.12146798033449091,-0.09758956371346218,3,0.0777369159084722,27.19185,19.1974,0.21766712694839246,0.47557162872353836,4,2,5
2022-09-01,MO,0.03699750631753629,Consumer Defensive,0.03699750631753629,-0.6873115330497237,2,0.17149166936145765,22.45928,-16.815,0.18653130876967605,0.8309674453385298,4,2,1
2022-09-01,MOH,0.20791715812067246,Healthcare,0.20791715812067246,0.8967395135650886,5,0.08798201957273721,14.87787,15.1262,0.2430323733744025,0.6935766357496055,4,4,5
2022-09-01,MOS,0.4877293394018236,Basic Materials,0.4062210851395283,1.60479165652165,5,0.11214577568638129,4.61628,19.8964,0.49062547313022187,-1.3737148734735254,1,5,5
2022-09-01,MPC,0.5162136136851552,Energy,0.4062210851395283,0.5073308622083597,4,0.143864125671757,5.36743,10.6364,0.35290915461169886,0.9223399525335477,5,5,4
2022-09-01,MPWR,-0.035618623437020824,Technology,-0.035618623437020824,0.12927227345430528,3,-0.06405492033737847,47.81226,16.9174,0.49300512146932507,-1.3385404204605444,1,1,5
2022-09-01,MRK,0.23228057922455658,Healthcare,0.23228057922455658,0.9997348905007839,5,0.18457786355636907,12.14472,14.4888,0.1886883469376257,1.1830554781954326,5,4,4
2022-09-01,MRNA,-0.5736371600492646,Healthcare,-0.3747722400076763,-1.5665563405255731,1,0.2712896560765725,2.37726,107.3761,0.5960098734069451,-2.7723404666439917,1,5,5
2022-09-01,MS,-0.11408038018864353,Financial Services,-0.11408038018864353,-0.4114068455056906,2,0.03999482059568549,0.0,0.0,0.2656972012305931,0.36940061907219285,3,5,1
2022-09-01,MSCI,-0.20384589360113592,Financial Services,-0.20384589360113592,-0.9799772982322297,1,0.11159545582482999,34.82101,12.3947,0.320044026863414,-0.3627093584320853,2,1,4
2022-09-01,MSFT,0.0020273104087056293,Technology,0.0020273104087056293,0.32661394874799243,4,-0.0033059464655037507,22.97454,23.2745,0.29735270403925584,0.6648039119136422,4,2,5
2022-09-01,MSI,0.04086549650416682,Technology,0.04086549650416682,0.530205463859693,4,0.11851693741271196,25.88264,11.8085,0.24147852540438172,1.2369165418751207,5,2,4
2022-09-01,MTB,0.2139109100317691,Financial Services,0.2139109100317691,1.6660742414016667,5,-0.045088764613207655,0.0,0.0,0.25313572306368914,0.5386171904378384,4,5,1
2022-09-01,MTCH,-0.533027530784772,Communication Services,-0.3747722400076763,-1.0094304140424426,1,-0.09528787994377341,21.83807,3.0168,0.6495702829975957,-1.5773943028833337,1,3,2
2022-09-01,MTD,-0.020060118761007995,Healthcare,-0.020060118761007995,-0.067025200145773,3,0.166780485009139,27.17946,43.3829,0.3245678524065766,-0.2576816357600204,2,2,5
2022-09-01,MU,-0.12514414629494464,Technology,-0.12514414629494464,-0.340024536520606,2,0.0798403353060948,5.2677,15.1281,0.40090162280727615,-0.3954648149551886,2,5,5
2022-09-01,NCLH,-0.5451141881321351,Consumer Cyclical,-0.3747722400076763,-1.5591402719506906,1,0.48679576585380757,999.0,-25.1827,0.7785664347130965,-1.6128861676580257,1,1,1
2022-09-01,NDAQ,-0.050950783816872014,Financial Services,-0.050950783816872014,-0.011547012647578833,3,0.10164661566190869,21.73345,6.1915,0.2627121861377959,0.4096119710139319,3,3,3
2022-09-01,NDSN,-0.02347252193214422,Industrials,-0.02347252193214422,-0.06662451520087409,3,0.059970801948386665,21.59576,11.8352,0.25841145929936243,0.6045209948100293,4,3,4
2022-09-01,NEE,0.09297385062865815,Utilities,0.09297385062865815,-0.7598527358485014,2,-0.011605677173378015,96.66336,-0.5846,0.23924304027214224,0.14508761348719376,3,1,1
2022-09-01,NEM,-0.13681337177168074,Basic Materials,-0.13681337177168074,-1.0178604184012996,1,0.020354315451586835,20.15331,-3.2927,0.4134604536050236,-0.5984047671136278,2,3,1
2022-09-01,NFLX,-0.6315168656006422,Communication Services,-0.3747722400076763,-1.0094304140424426,1,0.23972132814132263,19.09904,15.0309,0.5275009713936795,-1.4609450596541593,1,3,4
2022-09-01,NI,0.28610902734536237,Utilities,0.28610902734536237,0.7594031921770729,4,0.019848777657145655,21.78599,1.8099,0.23661122199462134,0.1955722380598096,3,3,2
2022-09-01,NKE,-0.20350377285738697,Consumer Cyclical,-0.20350377285738697,-0.5510645763182122,2,0.1182171200752784,24.96862,13.5311,0.4434552367280535,-0.6488970592384612,2,2,4
2022-09-01,NOC,0.3458299397524285,Industrials,0.3458299397524285,2.0083292787023916,5,0.16731189100100385,11.67187,17.4182,0.23464471311065013,0.906935270601344,5,4,5
2022-09-01,NOW,-0.28220870419151156,Technology,-0.28220870419151156,-1.1633640002616392,1,0.11421839081574503,999.0,3.1447,0.4983575476263992,-1.3933455322351456,1,1,2
2022-09-01,NRG,-0.05083171437579426,Utilities,-0.05083171437579426,-1.8910679853447125,1,0.16017756190338384,3.35007,24.5998,0.2805316130255875,-0.6469268323431242,2,5,5
2022-09-01,NSC,0.06348488436484212,Industrials,0.06348488436484212,0.42195224456638136,4,0.08786078008628229,14.98081,6.6724,0.2438228284155579,0.7901505382267837,4,4,3
2022-09-01,NTAP,-0.1914928160592667,Technology,-0.1914928160592667,-0.687827242078547,2,0.11996787373638695,12.59661,13.9522,0.2965460967057719,0.673063008587283,4,4,4
2022-09-01,NTRS,-0.05110513968021757,Financial Services,-0.05110513968021757,-0.012524695276096672,3,-0.006420696806943349,0.0,0.0,0.2820046576817511,0.14972170615332647,3,5,1
2022-09-01,NUE,0.40144260042081426,Basic Materials,0.40144260042081426,1.5817133735452675,5,0.2337349554557271,3.24053,39.0487,0.473657524838118,-1.2032306064311984,1,5,5
2022-09-01,NVDA,-0.12279577852263057,Technology,-0.12279577852263057,-0.32771428723064794,2,0.11220120453697491,36.50165,21.084,0.5584215586717575,-1.8208363616991572,1,1,5
2022-09-01,NVR,-0.08364065137301091,Consumer Cyclical,-0.08364065137301091,0.15444240684998828,3,0.06287055112093021,6.36089,35.2283,0.30106166530363415,0.7713055096832401,4,5,5
2022-09-01,NWS,-0.2491512564240902,Communication Services,-0.2491512564240902,-0.30218788762002663,2,0.11711823924780629,13.36418,3.8789,0.30686929898239085,0.5770708675130994,4,4,2
2022-09-01,NWSA,-0.2647409052674051,Communication Services,-0.2647409052674051,-0.3899571624613437,2,0.12285554447282876,13.36418,3.8789,0.3048107919174564,0.5960856813821714,4,4,2
2022-09-01,NXPI,-0.04708602263358053,Technology,-0.04708602263358053,0.06915965204917926,3,-0.004281890186720427,15.3366,9.959,0.4083157137785954,-0.4713799368953906,2,4,4
2022-09-01,O,0.21940531714208245,Real Estate,0.21940531714208245,1.867149750524495,5,0.07452960242070783,51.26466,-3.0194,0.20738515490014048,1.3900128673555345,5,1,1
2022-09-01,ODFL,0.0641166239157942,Industrials,0.0641166239157942,0.4255017209820744,4,0.10504889397034467,18.39283,31.4965,0.37530605717899457,-0.8828763494034245,1,3,5
2022-09-01,OKE,0.07663523371193315,Energy,0.07663523371193315,-2.415677226459889,1,0.15768905022137636,14.49123,7.8196,0.3562222401282414,0.8798860095754785,5,4,3
2022-09-01,OMC,0.0016562516360243418,Communication Services,0.0016562516360243418,1.1098511729412137,5,0.16510822716334972,8.27421,6.7619,0.2686371480745012,0.9302283794359193,5,5,3
2022-09-01,ON,0.45903426068175657,Technology,0.4062210851395283,2.445415861739043,5,-0.01443929888400064,13.91311,21.5824,0.5487552761917305,-1.8208363616991572,1,4,5
2022-09-01,ORCL,-0.0966641336265116,Technology,-0.0966641336265116,-0.19073103153262916,3,0.27836889876779014,16.33651,2.8357,0.24470060214762793,1.2039247226742968,5,3,2
2022-09-01,ORLY,0.15142540340912447,Consumer Cyclical,0.15142540340912447,1.538026791278124,5,0.19026089633427845,17.56202,36.4827,0.20140317504437064,1.7652776564959878,5,3,5
2022-09-01,OTIS,-0.04051793739835885,Industrials,-0.04051793739835885,-0.16239547033869342,3,0.1072102219297455,17.26119,31.2523,0.24292115905052103,0.801623614341862,4,3,5
2022-09-01,OXY,1.2339175100099458,Energy,0.4062210851395283,0.5073308622083597,4,0.18383023276200405,7.8166,20.3703,0.4923534801368401,-0.8645023768032294,1,5,5
2022-09-01,PANW,0.04196240126186046,Technology,0.04196240126186046,0.5359554878439021,4,0.04762197552649994,999.0,-6.4053,0.4279186773054212,-0.6721006148969337,2,1,1
2022-09-01,PAYC,-0.33335348902550754,Technology,-0.33335348902550754,-1.4314672584524752,1,0.04851670166782762,63.77966,23.8337,0.4033044581914636,-0.4200681738697832,2,1,5
2022-09-01,PAYX,0.1613703524767316,Technology,0.1613703524767316,1.1618973288059515,5,0.05436241404436659,24.13089,9.8603,0.26781997436094707,0.9671984716012346,5,2,4
2022-09-01,PCAR,0.19325364395780453,Industrials,0.19325364395780453,1.1510678286307008,5,0.15700816696730957,12.9348,8.6026,0.24045544824584653,0.8329979615657409,5,4,3
2022-09-01,PCG,0.13124996806749278,Utilities,0.13124996806749278,-0.4587619697367934,2,0.19440004234698316,24.78184,0.2962,0.27920900658081277,-0.6215560495683079,2,2,1
2022-09-01,PEG,0.1132788452665694,Utilities,0.1132788452665694,-0.6001279047918393,2,0.005228632719626036,33.2666,-6.0337,0.27093115432699355,-0.46276687066827416,2,1,1
2022-09-01,PEP,0.19511836399575255,Consumer Defensive,0.19511836399575255,0.41659305217161813,4,0.11968822075270902,22.20612,5.6481,0.16816830036037997,0.8309674453385298,4,3,3
2022-09-01,PFE,0.203428300040702,Healthcare,0.203428300040702,0.8777630476580206,5,0.06375701211776774,6.95658,17.2123,0.21437722070475748,1.0278906217827863,5,5,5
2022-09-01,PFG,0.06873355945183035,Financial Services,0.06873355945183035,0.7465278721231959,4,0.23207740694378143,3.83302,19.4972,0.30015708490717774,-0.09481094010355759,2,5,5
2022-09-01,PG,0.010831330341735113,Consumer Defensive,0.010831330341735113,-0.8699880126839143,1,0.06669282962504686,19.21997,7.529,0.22576905560659036,0.30200553538145436,3,3,3
2022-09-01,PGR,0.2955456042744502,Financial Services,0.2955456042744502,2.18314447582974,5,0.10489642617869777,51.13476,-1.2382,0.25933732963831757,0.45507490444460336,4,1,1
2022-09-01,PH,0.04577023899885502,Industrials,0.04577023899885502,0.32242117065439463,4,0.19937240357465202,15.2342,4.1904,0.3084104808272166,-0.03167959258049938,3,4,2
2022-09-01,PHM,-0.03834351273454739,Consumer Cyclical,-0.03834351273454739,0.42105858729995027,4,0.07041611153222549,3.80649,21.2504,0.36961164319132933,0.08760291186403162,3,5,5
2022-09-01,PKG,0.05371146912133895,Consumer Cyclical,0.05371146912133895,0.9628885657826594,5,0.08237699311492075,9.41978,10.0037,0.36838600475633143,0.09982716353874369,3,5,4
2022-09-01,PLD,0.07926700243553486,Real Estate,0.07926700243553486,0.6037466071973326,4,0.0969875096113113,53.26471,2.9164,0.28799536414542937,-0.23481412954962455,2,1,2
2022-09-01,PLTR,-0.5694675546045964,Technology,-0.3747722400076763,-1.6485862105520284,1,0.08118079189688876,999.0,-21.8916,0.6256840879250666,-1.8208363616991572,1,1,1
2022-09-01,PM,0.0792801347835781,Consumer Defensive,0.0792801347835781,-0.3921196897708192,2,0.12230020734218594,13.45369,6.665,0.23685051702686577,0.06460947224874862,3,4,3
2022-09-01,PNC,-0.13472960474672346,Financial Services,-0.13472960474672346,-0.542198042582558,2,0.08305426589043075,0.0,0.0,0.24801213110492923,0.6076374643911255,4,5,1
2022-09-01,PNR,-0.3202566951077177,Industrials,-0.3202566951077177,-1.7341288239782047,1,0.057100899713349085,12.15311,12.8888,0.32717317196235085,-0.270420967040188,2,4,4
2022-09-01,PNW,0.05307147439604054,Utilities,0.05307147439604054,-1.0737361136167727,1,0.04185402568828467,20.03982,1.2384,0.22159843057915218,0.4835538000356178,4,3,2
2022-09-01,PODD,-0.12817087051487552,Healthcare,-0.12817087051487552,-0.5240590288602383,2,0.12820402983698642,197.83527,1.9497,0.3818954323524193,-0.9265111472367756,1,1,2
2022-09-01,POOL,-0.17175308893682872,Industrials,-0.17175308893682872,-0.8997500883829127,1,-0.04393297908045535,14.81896,27.8099,0.42076025183720245,-1.4612473746204928,1,4,5
2022-09-01,PPG,-0.08490284578881924,Basic Materials,-0.08490284578881924,-0.7671521126085531,2,0.03152948150577184,22.98387,3.6928,0.3277279040824485,0.2629869943068082,3,2,2
2022-09-01,PPL,0.09046550994194225,Utilities,0.09046550994194225,-0.77958405317031,2,0.05297695031109573,23.84743,-1.284,0.23156947685109863,0.2922850745559957,3,2,1
2022-09-01,PRU,-0.017489858225737787,Financial Services,-0.017489858225737787,0.2003928837419915,3,0.22627642723266117,29.55606,-0.7103,0.25568181865103723,0.5043185545658762,4,2,1
2022-09-01,PSA,0.12557496225116704,Real Estate,0.12557496225116704,1.021231447903813,5,0.06412159612684643,35.38926,4.3314,0.2313052054936334,0.9078661971567343,5,1,2
2022-09-01,PSKY,-0.3827966171417587,Communication Services,-0.3747722400076763,-1.0094304140424426,1,-0.027455150956108287,10.05651,6.8334,0.45579281639734553,-0.7985634514602235,1,5,3
2022-09-01,PSX,0.31297212576700795,Energy,0.31297212576700795,-0.31966902666779473,2,0.2919968596088498,5.85866,9.9104,0.3826047353757811,0.5418201966835016,4,5,4
2022-09-01,PTC,0.02996908181361646,Technology,0.02996908181361646,0.47308596886881354,4,0.1264818695021952,31.56483,13.8969,0.32093217830532195,0.4233665366347478,3,1,4
2022-09-01,PWR,0.2215904318372659,Industrials,0.2215904318372659,1.3102802131063298,5,0.11561172616351079,31.8899,5.3851,0.3348229424591251,-0.36775864155326304,2,1,3
2022-09-01,PYPL,-0.6674608655684595,Financial Services,-0.3747722400076763,-2.0626165709858917,1,-0.028929980663414456,29.57067,6.6598,0.5053241761137846,-2.8586315088098933,1,2,3
2022-09-01,QCOM,0.14490612918439894,Technology,0.14490612918439894,1.0755911311636501,5,0.04142327293861259,10.23687,34.98,0.3626736169948967,-0.004036690589841994,3,5,5
2022-09-01,RCL,-0.5648116874830983,Consumer Cyclical,-0.3747722400076763,-1.5591402719506906,1,0.4084430761341382,999.0,-15.7134,0.7441882987357447,-1.6128861676580257,1,1,1
2022-09-01,REG,-0.006119666338301077,Real Estate,-0.006119666338301077,-0.16604847670244027,3,0.1355551836762492,25.94474,0.6932,0.2529054884326072,0.472478134172818,4,2,2
2022-09-01,REGN,-0.03881495421010184,Healthcare,-0.03881495421010184,-0.14631050815772564,3,0.08692498660260273,7.47567,27.5968,0.4538404875656633,-1.7658798451113435,1,5,5
2022-09-01,RF,0.025895163656734388,Financial Services,0.025895163656734388,0.4751915296308158,4,0.10386012453020177,0.0,0.0,0.2878610281829304,0.07083012001281382,3,5,1
2022-09-01,RJF,0.08109299758162725,Financial Services,0.08109299758162725,0.824811959917722,4,0.1996574048078028,0.0,0.0,0.2587579025878452,0.4628804077090022,4,5,1
2022-09-01,RL,-0.08813830587771176,Consumer Cyclical,-0.08813830587771176,0.12796948822707407,3,0.100645451852307,9.36641,6.3142,0.4010473877686611,-0.22593038011038938,2,5,3
2022-09-01,RMD,-0.08235793548044357,Healthcare,-0.08235793548044357,-0.33038669966302253,2,0.024690703614616893,33.05222,13.4233,0.2545643675973804,0.5590351450780393,4,1,4
2022-09-01,ROK,-0.12049420625387519,Industrials,-0.12049420625387519,-0.6117481817368626,2,0.18683467026698697,27.96565,2.6078,0.3678481015486557,-0.7879793772674638,1,2,2
2022-09-01,ROL,0.10409581752715225,Consumer Cyclical,0.10409581752715225,1.2594477509805377,5,0.21337943674046,38.59031,7.4515,0.29553000935262996,0.8264770452618464,4,1,3
2022-09-01,ROP,-0.017398381189159484,Technology,-0.017398381189159484,0.22478360129610206,3,0.15265278722163678,28.55031,12.7752,0.23419225344679653,1.311522886238755,5,2,4
2022-09-01,ROST,-0.2442119903564206,Consumer Cyclical,-0.2442119903564206,-0.7906706483296252,2,0.13950816594988247,16.36841,10.9502,0.3569919827359173,0.2134686656225064,3,3,4
2022-09-01,RSG,0.1712608004890368,Industrials,0.1712608004890368,1.027499375319883,5,-0.02161630267319048,27.10346,4.1165,0.1680911903454316,1.3340528627018977,5,2,2
